doc_id,line_id,position,token,source
pos_synthetic,1106,3,T00,positional_synthetic_v1
pos_synthetic,1106,4,O00,positional_synthetic_v1
pos_synthetic,1106,5,O00,positional_synthetic_v1
pos_synthetic,1107,1,T00,positional_synthetic_v1
pos_synthetic,1107,2,O00,positional_synthetic_v1
pos_synthetic,1107,3,O02,positional_synthetic_v1
pos_synthetic,1107,4,O01,positional_synthetic_v1
pos_synthetic,1107,5,O36,positional_synthetic_v1
pos_synthetic,1107,6,O00,positional_synthetic_v1
pos_synthetic,1107,7,N00,positional_synthetic_v1
pos_synthetic,1108,1,T00,positional_synthetic_v1
pos_synthetic,1108,2,O04,positional_synthetic_v1
pos_synthetic,1108,3,O00,positional_synthetic_v1
pos_synthetic,1108,4,S00,positional_synthetic_v1
pos_synthetic,1109,1,T01,positional_synthetic_v1
pos_synthetic,1109,2,O03,positional_synthetic_v1
pos_synthetic,1109,3,T00,positional_synthetic_v1
pos_synthetic,1109,4,S00,positional_synthetic_v1
pos_synthetic,1110,1,T01,positional_synthetic_v1
pos_synthetic,1110,2,O00,positional_synthetic_v1
pos_synthetic,1110,3,O00,positional_synthetic_v1
pos_synthetic,1110,4,S00,positional_synthetic_v1
pos_synthetic,1111,1,T03,positional_synthetic_v1
pos_synthetic,1111,2,S02,positional_synthetic_v1
pos_synthetic,1111,3,O00,positional_synthetic_v1
pos_synthetic,1111,4,O00,positional_synthetic_v1
pos_synthetic,1111,5,O00,positional_synthetic_v1
pos_synthetic,1111,6,O06,positional_synthetic_v1
pos_synthetic,1111,7,S02,positional_synthetic_v1
pos_synthetic,1112,1,T06,positional_synthetic_v1
pos_synthetic,1112,2,O06,positional_synthetic_v1
pos_synthetic,1112,3,O00,positional_synthetic_v1
pos_synthetic,1112,4,O00,positional_synthetic_v1
pos_synthetic,1112,5,O14,positional_synthetic_v1
pos_synthetic,1112,6,O00,positional_synthetic_v1
pos_synthetic,1112,7,N00,positional_synthetic_v1
pos_synthetic,1113,1,T02,positional_synthetic_v1
pos_synthetic,1113,2,O01,positional_synthetic_v1
pos_synthetic,1113,3,O23,positional_synthetic_v1
pos_synthetic,1113,4,O05,positional_synthetic_v1
pos_synthetic,1113,5,O00,positional_synthetic_v1
pos_synthetic,1113,6,S00,positional_synthetic_v1
pos_synthetic,1114,1,T00,positional_synthetic_v1
pos_synthetic,1114,2,O01,positional_synthetic_v1
pos_synthetic,1114,3,O00,positional_synthetic_v1
pos_synthetic,1114,4,S00,positional_synthetic_v1
pos_synthetic,1115,1,O01,positional_synthetic_v1
pos_synthetic,1115,2,O01,positional_synthetic_v1
pos_synthetic,1115,3,O10,positional_synthetic_v1
pos_synthetic,1115,4,O12,positional_synthetic_v1
pos_synthetic,1115,5,O00,positional_synthetic_v1
pos_synthetic,1115,6,O01,positional_synthetic_v1
pos_synthetic,1115,7,N00,positional_synthetic_v1
pos_synthetic,1116,1,T00,positional_synthetic_v1
pos_synthetic,1116,2,O11,positional_synthetic_v1
pos_synthetic,1116,3,O07,positional_synthetic_v1
pos_synthetic,1116,4,O00,positional_synthetic_v1
pos_synthetic,1116,5,N00,positional_synthetic_v1
pos_synthetic,1117,1,T00,positional_synthetic_v1
pos_synthetic,1117,2,O04,positional_synthetic_v1
pos_synthetic,1117,3,O00,positional_synthetic_v1
pos_synthetic,1117,4,O36,positional_synthetic_v1
pos_synthetic,1117,5,O10,positional_synthetic_v1
pos_synthetic,1117,6,S01,positional_synthetic_v1
pos_synthetic,1118,1,T05,positional_synthetic_v1
pos_synthetic,1118,2,O03,positional_synthetic_v1
pos_synthetic,1118,3,O00,positional_synthetic_v1
pos_synthetic,1118,4,O01,positional_synthetic_v1
pos_synthetic,1119,1,O15,positional_synthetic_v1
pos_synthetic,1119,2,O05,positional_synthetic_v1
pos_synthetic,1119,3,O05,positional_synthetic_v1
pos_synthetic,1119,4,S02,positional_synthetic_v1
pos_synthetic,1120,1,T05,positional_synthetic_v1
pos_synthetic,1120,2,O00,positional_synthetic_v1
pos_synthetic,1120,3,S01,positional_synthetic_v1
pos_synthetic,1121,1,T03,positional_synthetic_v1
pos_synthetic,1121,2,O04,positional_synthetic_v1
pos_synthetic,1121,3,S00,positional_synthetic_v1
pos_synthetic,1121,4,N03,positional_synthetic_v1
pos_synthetic,1122,1,T02,positional_synthetic_v1
pos_synthetic,1122,2,O00,positional_synthetic_v1
pos_synthetic,1122,3,O02,positional_synthetic_v1
pos_synthetic,1122,4,T00,positional_synthetic_v1
pos_synthetic,1122,5,O01,positional_synthetic_v1
pos_synthetic,1122,6,S00,positional_synthetic_v1
pos_synthetic,1123,1,T01,positional_synthetic_v1
pos_synthetic,1123,2,S01,positional_synthetic_v1
pos_synthetic,1123,3,O05,positional_synthetic_v1
pos_synthetic,1123,4,O14,positional_synthetic_v1
pos_synthetic,1123,5,O00,positional_synthetic_v1
pos_synthetic,1123,6,N00,positional_synthetic_v1
pos_synthetic,1124,1,T04,positional_synthetic_v1
pos_synthetic,1124,2,T00,positional_synthetic_v1
pos_synthetic,1124,3,O33,positional_synthetic_v1
pos_synthetic,1124,4,N04,positional_synthetic_v1
pos_synthetic,1125,1,T01,positional_synthetic_v1
pos_synthetic,1125,2,O35,positional_synthetic_v1
pos_synthetic,1125,3,T00,positional_synthetic_v1
pos_synthetic,1125,4,O00,positional_synthetic_v1
pos_synthetic,1125,5,O05,positional_synthetic_v1
pos_synthetic,1125,6,N00,positional_synthetic_v1
pos_synthetic,1126,1,T06,positional_synthetic_v1
pos_synthetic,1126,2,O00,positional_synthetic_v1
pos_synthetic,1126,3,O03,positional_synthetic_v1
pos_synthetic,1126,4,O04,positional_synthetic_v1
pos_synthetic,1126,5,O05,positional_synthetic_v1
pos_synthetic,1126,6,O00,positional_synthetic_v1
pos_synthetic,1126,7,S02,positional_synthetic_v1
pos_synthetic,1127,1,T00,positional_synthetic_v1
pos_synthetic,1127,2,O13,positional_synthetic_v1
pos_synthetic,1127,3,T01,positional_synthetic_v1
pos_synthetic,1127,4,O09,positional_synthetic_v1
pos_synthetic,1127,5,S00,positional_synthetic_v1
pos_synthetic,1128,1,T01,positional_synthetic_v1
pos_synthetic,1128,2,T04,positional_synthetic_v1
pos_synthetic,1128,3,T01,positional_synthetic_v1
pos_synthetic,1128,4,N07,positional_synthetic_v1
pos_synthetic,1129,1,T01,positional_synthetic_v1
pos_synthetic,1129,2,O00,positional_synthetic_v1
pos_synthetic,1129,3,N00,positional_synthetic_v1
pos_synthetic,1130,1,T06,positional_synthetic_v1
pos_synthetic,1130,2,T00,positional_synthetic_v1
pos_synthetic,1130,3,O17,positional_synthetic_v1
pos_synthetic,1130,4,S00,positional_synthetic_v1
pos_synthetic,1131,1,T00,positional_synthetic_v1
pos_synthetic,1131,2,O07,positional_synthetic_v1
pos_synthetic,1131,3,O00,positional_synthetic_v1
pos_synthetic,1131,4,S00,positional_synthetic_v1
pos_synthetic,1132,1,T01,positional_synthetic_v1
pos_synthetic,1132,2,O10,positional_synthetic_v1
pos_synthetic,1132,3,S00,positional_synthetic_v1
pos_synthetic,1133,1,T00,positional_synthetic_v1
pos_synthetic,1133,2,O01,positional_synthetic_v1
pos_synthetic,1133,3,O02,positional_synthetic_v1
pos_synthetic,1133,4,O12,positional_synthetic_v1
pos_synthetic,1133,5,O01,positional_synthetic_v1
pos_synthetic,1133,6,N01,positional_synthetic_v1
pos_synthetic,1134,1,T02,positional_synthetic_v1
pos_synthetic,1134,2,O00,positional_synthetic_v1
pos_synthetic,1134,3,O00,positional_synthetic_v1
pos_synthetic,1134,4,O25,positional_synthetic_v1
pos_synthetic,1134,5,O07,positional_synthetic_v1
pos_synthetic,1134,6,O03,positional_synthetic_v1
pos_synthetic,1135,1,T02,positional_synthetic_v1
pos_synthetic,1135,2,O00,positional_synthetic_v1
pos_synthetic,1135,3,O04,positional_synthetic_v1
pos_synthetic,1135,4,S01,positional_synthetic_v1
pos_synthetic,1136,1,T00,positional_synthetic_v1
pos_synthetic,1136,2,O00,positional_synthetic_v1
pos_synthetic,1136,3,O00,positional_synthetic_v1
pos_synthetic,1136,4,N06,positional_synthetic_v1
pos_synthetic,1137,1,T00,positional_synthetic_v1
pos_synthetic,1137,2,T01,positional_synthetic_v1
pos_synthetic,1137,3,O00,positional_synthetic_v1
pos_synthetic,1137,4,O00,positional_synthetic_v1
pos_synthetic,1137,5,O07,positional_synthetic_v1
pos_synthetic,1137,6,N01,positional_synthetic_v1
pos_synthetic,1138,1,T01,positional_synthetic_v1
pos_synthetic,1138,2,O00,positional_synthetic_v1
pos_synthetic,1138,3,S00,positional_synthetic_v1
pos_synthetic,1139,1,T00,positional_synthetic_v1
pos_synthetic,1139,2,O02,positional_synthetic_v1
pos_synthetic,1139,3,S00,positional_synthetic_v1
pos_synthetic,1139,4,O00,positional_synthetic_v1
pos_synthetic,1139,5,O05,positional_synthetic_v1
pos_synthetic,1139,6,S02,positional_synthetic_v1
pos_synthetic,1140,1,T00,positional_synthetic_v1
pos_synthetic,1140,2,O00,positional_synthetic_v1
pos_synthetic,1140,3,S03,positional_synthetic_v1
pos_synthetic,1141,1,T01,positional_synthetic_v1
pos_synthetic,1141,2,O07,positional_synthetic_v1
pos_synthetic,1141,3,O00,positional_synthetic_v1
pos_synthetic,1141,4,T01,positional_synthetic_v1
pos_synthetic,1141,5,S01,positional_synthetic_v1
pos_synthetic,1142,1,T05,positional_synthetic_v1
pos_synthetic,1142,2,O32,positional_synthetic_v1
pos_synthetic,1142,3,O03,positional_synthetic_v1
pos_synthetic,1142,4,O02,positional_synthetic_v1
pos_synthetic,1142,5,S01,positional_synthetic_v1
pos_synthetic,1143,1,O00,positional_synthetic_v1
pos_synthetic,1143,2,O02,positional_synthetic_v1
pos_synthetic,1143,3,O00,positional_synthetic_v1
pos_synthetic,1143,4,O02,positional_synthetic_v1
pos_synthetic,1144,1,T01,positional_synthetic_v1
pos_synthetic,1144,2,T01,positional_synthetic_v1
pos_synthetic,1144,3,O01,positional_synthetic_v1
pos_synthetic,1144,4,S00,positional_synthetic_v1
pos_synthetic,1145,1,O13,positional_synthetic_v1
pos_synthetic,1145,2,O05,positional_synthetic_v1
pos_synthetic,1145,3,O01,positional_synthetic_v1
pos_synthetic,1145,4,N06,positional_synthetic_v1
pos_synthetic,1146,1,T05,positional_synthetic_v1
pos_synthetic,1146,2,S00,positional_synthetic_v1
pos_synthetic,1146,3,O00,positional_synthetic_v1
pos_synthetic,1146,4,N03,positional_synthetic_v1
pos_synthetic,1147,1,T04,positional_synthetic_v1
pos_synthetic,1147,2,O32,positional_synthetic_v1
pos_synthetic,1147,3,O19,positional_synthetic_v1
pos_synthetic,1147,4,N01,positional_synthetic_v1
pos_synthetic,1148,1,T01,positional_synthetic_v1
pos_synthetic,1148,2,O00,positional_synthetic_v1
pos_synthetic,1148,3,O00,positional_synthetic_v1
pos_synthetic,1148,4,S01,positional_synthetic_v1
pos_synthetic,1149,1,T01,positional_synthetic_v1
pos_synthetic,1149,2,O08,positional_synthetic_v1
pos_synthetic,1149,3,O00,positional_synthetic_v1
pos_synthetic,1149,4,S00,positional_synthetic_v1
pos_synthetic,1150,1,T00,positional_synthetic_v1
pos_synthetic,1150,2,O09,positional_synthetic_v1
pos_synthetic,1150,3,O06,positional_synthetic_v1
pos_synthetic,1150,4,O37,positional_synthetic_v1
pos_synthetic,1150,5,O00,positional_synthetic_v1
pos_synthetic,1150,6,S00,positional_synthetic_v1
pos_synthetic,1151,1,T01,positional_synthetic_v1
pos_synthetic,1151,2,O16,positional_synthetic_v1
pos_synthetic,1151,3,O06,positional_synthetic_v1
pos_synthetic,1151,4,N05,positional_synthetic_v1
pos_synthetic,1152,1,T00,positional_synthetic_v1
pos_synthetic,1152,2,O17,positional_synthetic_v1
pos_synthetic,1152,3,N00,positional_synthetic_v1
pos_synthetic,1153,1,T05,positional_synthetic_v1
pos_synthetic,1153,2,O01,positional_synthetic_v1
pos_synthetic,1153,3,S00,positional_synthetic_v1
pos_synthetic,1154,1,O27,positional_synthetic_v1
pos_synthetic,1154,2,O00,positional_synthetic_v1
pos_synthetic,1154,3,O01,positional_synthetic_v1
pos_synthetic,1154,4,O16,positional_synthetic_v1
pos_synthetic,1154,5,O01,positional_synthetic_v1
pos_synthetic,1154,6,S00,positional_synthetic_v1
pos_synthetic,1155,1,O01,positional_synthetic_v1
pos_synthetic,1155,2,O23,positional_synthetic_v1
pos_synthetic,1155,3,S00,positional_synthetic_v1
pos_synthetic,1156,1,O36,positional_synthetic_v1
pos_synthetic,1156,2,O02,positional_synthetic_v1
pos_synthetic,1156,3,O00,positional_synthetic_v1
pos_synthetic,1156,4,O00,positional_synthetic_v1
pos_synthetic,1156,5,O01,positional_synthetic_v1
pos_synthetic,1156,6,S03,positional_synthetic_v1
pos_synthetic,1157,1,T03,positional_synthetic_v1
pos_synthetic,1157,2,O00,positional_synthetic_v1
pos_synthetic,1157,3,S01,positional_synthetic_v1
pos_synthetic,1158,1,O27,positional_synthetic_v1
pos_synthetic,1158,2,O18,positional_synthetic_v1
pos_synthetic,1158,3,S02,positional_synthetic_v1
pos_synthetic,1159,1,T01,positional_synthetic_v1
pos_synthetic,1159,2,O03,positional_synthetic_v1
pos_synthetic,1159,3,O00,positional_synthetic_v1
pos_synthetic,1159,4,N00,positional_synthetic_v1
pos_synthetic,1160,1,T01,positional_synthetic_v1
pos_synthetic,1160,2,O00,positional_synthetic_v1
pos_synthetic,1160,3,O00,positional_synthetic_v1
pos_synthetic,1160,4,S00,positional_synthetic_v1
pos_synthetic,1161,1,O04,positional_synthetic_v1
pos_synthetic,1161,2,O03,positional_synthetic_v1
pos_synthetic,1161,3,O32,positional_synthetic_v1
pos_synthetic,1161,4,O02,positional_synthetic_v1
pos_synthetic,1161,5,O00,positional_synthetic_v1
pos_synthetic,1161,6,O03,positional_synthetic_v1
pos_synthetic,1161,7,N04,positional_synthetic_v1
pos_synthetic,1162,1,T07,positional_synthetic_v1
pos_synthetic,1162,2,O01,positional_synthetic_v1
pos_synthetic,1162,3,O01,positional_synthetic_v1
pos_synthetic,1162,4,O21,positional_synthetic_v1
pos_synthetic,1162,5,O00,positional_synthetic_v1
pos_synthetic,1162,6,O04,positional_synthetic_v1
pos_synthetic,1162,7,N00,positional_synthetic_v1
pos_synthetic,1163,1,O00,positional_synthetic_v1
pos_synthetic,1163,2,O01,positional_synthetic_v1
pos_synthetic,1163,3,O00,positional_synthetic_v1
pos_synthetic,1163,4,O06,positional_synthetic_v1
pos_synthetic,1163,5,S00,positional_synthetic_v1
pos_synthetic,1164,1,O12,positional_synthetic_v1
pos_synthetic,1164,2,T00,positional_synthetic_v1
pos_synthetic,1164,3,S01,positional_synthetic_v1
pos_synthetic,1164,4,N00,positional_synthetic_v1
pos_synthetic,1165,1,T06,positional_synthetic_v1
pos_synthetic,1165,2,O09,positional_synthetic_v1
pos_synthetic,1165,3,O05,positional_synthetic_v1
pos_synthetic,1165,4,O13,positional_synthetic_v1
pos_synthetic,1165,5,S03,positional_synthetic_v1
pos_synthetic,1166,1,T02,positional_synthetic_v1
pos_synthetic,1166,2,O24,positional_synthetic_v1
pos_synthetic,1166,3,S00,positional_synthetic_v1
pos_synthetic,1167,1,O02,positional_synthetic_v1
pos_synthetic,1167,2,O00,positional_synthetic_v1
pos_synthetic,1167,3,O04,positional_synthetic_v1
pos_synthetic,1167,4,S01,positional_synthetic_v1
pos_synthetic,1168,1,T00,positional_synthetic_v1
pos_synthetic,1168,2,O00,positional_synthetic_v1
pos_synthetic,1168,3,S00,positional_synthetic_v1
pos_synthetic,1168,4,O28,positional_synthetic_v1
pos_synthetic,1168,5,O01,positional_synthetic_v1
pos_synthetic,1168,6,S00,positional_synthetic_v1
pos_synthetic,1168,7,S01,positional_synthetic_v1
pos_synthetic,1169,1,T00,positional_synthetic_v1
pos_synthetic,1169,2,O01,positional_synthetic_v1
pos_synthetic,1169,3,S00,positional_synthetic_v1
pos_synthetic,1169,4,O31,positional_synthetic_v1
pos_synthetic,1169,5,T00,positional_synthetic_v1
pos_synthetic,1169,6,N00,positional_synthetic_v1
pos_synthetic,1170,1,T00,positional_synthetic_v1
pos_synthetic,1170,2,O00,positional_synthetic_v1
pos_synthetic,1170,3,N03,positional_synthetic_v1
pos_synthetic,1171,1,O00,positional_synthetic_v1
pos_synthetic,1171,2,O00,positional_synthetic_v1
pos_synthetic,1171,3,O02,positional_synthetic_v1
pos_synthetic,1171,4,O00,positional_synthetic_v1
pos_synthetic,1171,5,N00,positional_synthetic_v1
pos_synthetic,1172,1,O12,positional_synthetic_v1
pos_synthetic,1172,2,O10,positional_synthetic_v1
pos_synthetic,1172,3,O23,positional_synthetic_v1
pos_synthetic,1172,4,O16,positional_synthetic_v1
pos_synthetic,1172,5,S00,positional_synthetic_v1
pos_synthetic,1173,1,O10,positional_synthetic_v1
pos_synthetic,1173,2,T04,positional_synthetic_v1
pos_synthetic,1173,3,O11,positional_synthetic_v1
pos_synthetic,1173,4,O02,positional_synthetic_v1
pos_synthetic,1173,5,O00,positional_synthetic_v1
pos_synthetic,1174,1,T04,positional_synthetic_v1
pos_synthetic,1174,2,O07,positional_synthetic_v1
pos_synthetic,1174,3,N07,positional_synthetic_v1
pos_synthetic,1175,1,T00,positional_synthetic_v1
pos_synthetic,1175,2,O00,positional_synthetic_v1
pos_synthetic,1175,3,O00,positional_synthetic_v1
pos_synthetic,1175,4,S00,positional_synthetic_v1
pos_synthetic,1176,1,T00,positional_synthetic_v1
pos_synthetic,1176,2,O39,positional_synthetic_v1
pos_synthetic,1176,3,O00,positional_synthetic_v1
pos_synthetic,1176,4,N04,positional_synthetic_v1
pos_synthetic,1177,1,O01,positional_synthetic_v1
pos_synthetic,1177,2,O14,positional_synthetic_v1
pos_synthetic,1177,3,S03,positional_synthetic_v1
pos_synthetic,1178,1,T06,positional_synthetic_v1
pos_synthetic,1178,2,O00,positional_synthetic_v1
pos_synthetic,1178,3,O00,positional_synthetic_v1
pos_synthetic,1178,4,O00,positional_synthetic_v1
pos_synthetic,1178,5,O05,positional_synthetic_v1
pos_synthetic,1178,6,O19,positional_synthetic_v1
pos_synthetic,1179,1,T01,positional_synthetic_v1
pos_synthetic,1179,2,O04,positional_synthetic_v1
pos_synthetic,1179,3,S02,positional_synthetic_v1
pos_synthetic,1180,1,O32,positional_synthetic_v1
pos_synthetic,1180,2,O00,positional_synthetic_v1
pos_synthetic,1180,3,O02,positional_synthetic_v1
pos_synthetic,1180,4,T00,positional_synthetic_v1
pos_synthetic,1180,5,O03,positional_synthetic_v1
pos_synthetic,1180,6,O02,positional_synthetic_v1
pos_synthetic,1180,7,O00,positional_synthetic_v1
pos_synthetic,1181,1,T01,positional_synthetic_v1
pos_synthetic,1181,2,O01,positional_synthetic_v1
pos_synthetic,1181,3,O02,positional_synthetic_v1
pos_synthetic,1181,4,O03,positional_synthetic_v1
pos_synthetic,1181,5,O00,positional_synthetic_v1
pos_synthetic,1181,6,N03,positional_synthetic_v1
pos_synthetic,1182,1,T02,positional_synthetic_v1
pos_synthetic,1182,2,O01,positional_synthetic_v1
pos_synthetic,1182,3,N00,positional_synthetic_v1
pos_synthetic,1183,1,O09,positional_synthetic_v1
pos_synthetic,1183,2,O29,positional_synthetic_v1
pos_synthetic,1183,3,O00,positional_synthetic_v1
pos_synthetic,1183,4,O01,positional_synthetic_v1
pos_synthetic,1183,5,N00,positional_synthetic_v1
pos_synthetic,1184,1,T01,positional_synthetic_v1
pos_synthetic,1184,2,O00,positional_synthetic_v1
pos_synthetic,1184,3,S01,positional_synthetic_v1
pos_synthetic,1185,1,O03,positional_synthetic_v1
pos_synthetic,1185,2,O01,positional_synthetic_v1
pos_synthetic,1185,3,O01,positional_synthetic_v1
pos_synthetic,1185,4,O03,positional_synthetic_v1
pos_synthetic,1185,5,S00,positional_synthetic_v1
pos_synthetic,1186,1,T05,positional_synthetic_v1
pos_synthetic,1186,2,O00,positional_synthetic_v1
pos_synthetic,1186,3,O07,positional_synthetic_v1
pos_synthetic,1186,4,O23,positional_synthetic_v1
pos_synthetic,1186,5,O00,positional_synthetic_v1
pos_synthetic,1186,6,S01,positional_synthetic_v1
pos_synthetic,1187,1,T05,positional_synthetic_v1
pos_synthetic,1187,2,O27,positional_synthetic_v1
pos_synthetic,1187,3,O08,positional_synthetic_v1
pos_synthetic,1188,1,T00,positional_synthetic_v1
pos_synthetic,1188,2,O05,positional_synthetic_v1
pos_synthetic,1188,3,S00,positional_synthetic_v1
pos_synthetic,1189,1,T00,positional_synthetic_v1
pos_synthetic,1189,2,O00,positional_synthetic_v1
pos_synthetic,1189,3,S00,positional_synthetic_v1
pos_synthetic,1190,1,T00,positional_synthetic_v1
pos_synthetic,1190,2,O01,positional_synthetic_v1
pos_synthetic,1190,3,O16,positional_synthetic_v1
pos_synthetic,1190,4,O08,positional_synthetic_v1
pos_synthetic,1190,5,O00,positional_synthetic_v1
pos_synthetic,1190,6,S00,positional_synthetic_v1
pos_synthetic,1191,1,T05,positional_synthetic_v1
pos_synthetic,1191,2,O03,positional_synthetic_v1
pos_synthetic,1191,3,O03,positional_synthetic_v1
pos_synthetic,1191,4,O04,positional_synthetic_v1
pos_synthetic,1191,5,O01,positional_synthetic_v1
pos_synthetic,1191,6,N03,positional_synthetic_v1
pos_synthetic,1192,1,T01,positional_synthetic_v1
pos_synthetic,1192,2,O00,positional_synthetic_v1
pos_synthetic,1192,3,O00,positional_synthetic_v1
pos_synthetic,1192,4,O03,positional_synthetic_v1
pos_synthetic,1193,1,T06,positional_synthetic_v1
pos_synthetic,1193,2,O00,positional_synthetic_v1
pos_synthetic,1193,3,O17,positional_synthetic_v1
pos_synthetic,1193,4,O09,positional_synthetic_v1
pos_synthetic,1193,5,O00,positional_synthetic_v1
pos_synthetic,1193,6,O00,positional_synthetic_v1
pos_synthetic,1193,7,S01,positional_synthetic_v1
pos_synthetic,1194,1,T00,positional_synthetic_v1
pos_synthetic,1194,2,O01,positional_synthetic_v1
pos_synthetic,1194,3,O02,positional_synthetic_v1
pos_synthetic,1194,4,O07,positional_synthetic_v1
pos_synthetic,1194,5,S00,positional_synthetic_v1
pos_synthetic,1195,1,T01,positional_synthetic_v1
pos_synthetic,1195,2,S01,positional_synthetic_v1
pos_synthetic,1195,3,O13,positional_synthetic_v1
pos_synthetic,1195,4,S02,positional_synthetic_v1
pos_synthetic,1196,1,T02,positional_synthetic_v1
pos_synthetic,1196,2,O03,positional_synthetic_v1
pos_synthetic,1196,3,O06,positional_synthetic_v1
pos_synthetic,1196,4,O01,positional_synthetic_v1
pos_synthetic,1196,5,T00,positional_synthetic_v1
pos_synthetic,1196,6,S00,positional_synthetic_v1
pos_synthetic,1197,1,O05,positional_synthetic_v1
pos_synthetic,1197,2,O01,positional_synthetic_v1
pos_synthetic,1197,3,O21,positional_synthetic_v1
pos_synthetic,1197,4,O03,positional_synthetic_v1
pos_synthetic,1197,5,O00,positional_synthetic_v1
pos_synthetic,1197,6,S01,positional_synthetic_v1
pos_synthetic,1198,1,T03,positional_synthetic_v1
pos_synthetic,1198,2,O02,positional_synthetic_v1
pos_synthetic,1198,3,O20,positional_synthetic_v1
pos_synthetic,1198,4,O00,positional_synthetic_v1
pos_synthetic,1198,5,O01,positional_synthetic_v1
pos_synthetic,1198,6,O20,positional_synthetic_v1
pos_synthetic,1198,7,S01,positional_synthetic_v1
pos_synthetic,1199,1,T04,positional_synthetic_v1
pos_synthetic,1199,2,O00,positional_synthetic_v1
pos_synthetic,1199,3,O17,positional_synthetic_v1
pos_synthetic,1199,4,S00,positional_synthetic_v1
pos_synthetic,1200,1,T00,positional_synthetic_v1
pos_synthetic,1200,2,T00,positional_synthetic_v1
pos_synthetic,1200,3,O00,positional_synthetic_v1
pos_synthetic,1200,4,N00,positional_synthetic_v1
pos_synthetic,1201,1,T00,positional_synthetic_v1
pos_synthetic,1201,2,O00,positional_synthetic_v1
pos_synthetic,1201,3,O03,positional_synthetic_v1
pos_synthetic,1201,4,S00,positional_synthetic_v1
pos_synthetic,1202,1,O08,positional_synthetic_v1
pos_synthetic,1202,2,O20,positional_synthetic_v1
pos_synthetic,1202,3,S01,positional_synthetic_v1
pos_synthetic,1202,4,O01,positional_synthetic_v1
pos_synthetic,1202,5,N03,positional_synthetic_v1
pos_synthetic,1203,1,T00,positional_synthetic_v1
pos_synthetic,1203,2,O00,positional_synthetic_v1
pos_synthetic,1203,3,T00,positional_synthetic_v1
pos_synthetic,1203,4,S00,positional_synthetic_v1
pos_synthetic,1204,1,O00,positional_synthetic_v1
pos_synthetic,1204,2,O00,positional_synthetic_v1
pos_synthetic,1204,3,O16,positional_synthetic_v1
pos_synthetic,1204,4,O04,positional_synthetic_v1
pos_synthetic,1204,5,O00,positional_synthetic_v1
pos_synthetic,1204,6,O03,positional_synthetic_v1
pos_synthetic,1204,7,N01,positional_synthetic_v1
pos_synthetic,1205,1,T02,positional_synthetic_v1
pos_synthetic,1205,2,O00,positional_synthetic_v1
pos_synthetic,1205,3,O17,positional_synthetic_v1
pos_synthetic,1205,4,O00,positional_synthetic_v1
pos_synthetic,1205,5,O06,positional_synthetic_v1
pos_synthetic,1205,6,N00,positional_synthetic_v1
pos_synthetic,1206,1,T00,positional_synthetic_v1
pos_synthetic,1206,2,O01,positional_synthetic_v1
pos_synthetic,1206,3,O03,positional_synthetic_v1
pos_synthetic,1206,4,O00,positional_synthetic_v1
pos_synthetic,1206,5,O11,positional_synthetic_v1
pos_synthetic,1206,6,O00,positional_synthetic_v1
pos_synthetic,1206,7,S02,positional_synthetic_v1
pos_synthetic,1207,1,T01,positional_synthetic_v1
pos_synthetic,1207,2,O08,positional_synthetic_v1
pos_synthetic,1207,3,O05,positional_synthetic_v1
pos_synthetic,1207,4,O01,positional_synthetic_v1
pos_synthetic,1207,5,O12,positional_synthetic_v1
pos_synthetic,1207,6,S01,positional_synthetic_v1
pos_synthetic,1208,1,T03,positional_synthetic_v1
pos_synthetic,1208,2,O01,positional_synthetic_v1
pos_synthetic,1208,3,N00,positional_synthetic_v1
pos_synthetic,1209,1,T01,positional_synthetic_v1
pos_synthetic,1209,2,O13,positional_synthetic_v1
pos_synthetic,1209,3,N06,positional_synthetic_v1
pos_synthetic,1210,1,T01,positional_synthetic_v1
pos_synthetic,1210,2,O05,positional_synthetic_v1
pos_synthetic,1210,3,S00,positional_synthetic_v1
pos_synthetic,1211,1,T00,positional_synthetic_v1
pos_synthetic,1211,2,T02,positional_synthetic_v1
pos_synthetic,1211,3,O13,positional_synthetic_v1
pos_synthetic,1211,4,O16,positional_synthetic_v1
pos_synthetic,1211,5,T00,positional_synthetic_v1
pos_synthetic,1211,6,O00,positional_synthetic_v1
pos_synthetic,1211,7,S00,positional_synthetic_v1
pos_synthetic,1212,1,O00,positional_synthetic_v1
pos_synthetic,1212,2,T03,positional_synthetic_v1
pos_synthetic,1212,3,O00,positional_synthetic_v1
pos_synthetic,1212,4,O13,positional_synthetic_v1
pos_synthetic,1212,5,N00,positional_synthetic_v1
pos_synthetic,1213,1,O04,positional_synthetic_v1
pos_synthetic,1213,2,O00,positional_synthetic_v1
pos_synthetic,1213,3,O01,positional_synthetic_v1
pos_synthetic,1213,4,T00,positional_synthetic_v1
pos_synthetic,1213,5,O30,positional_synthetic_v1
pos_synthetic,1213,6,S00,positional_synthetic_v1
pos_synthetic,1214,1,T00,positional_synthetic_v1
pos_synthetic,1214,2,O25,positional_synthetic_v1
pos_synthetic,1214,3,O01,positional_synthetic_v1
pos_synthetic,1214,4,O00,positional_synthetic_v1
pos_synthetic,1214,5,O03,positional_synthetic_v1
pos_synthetic,1214,6,O27,positional_synthetic_v1
pos_synthetic,1214,7,S00,positional_synthetic_v1
