doc_id,line_id,position,token,raw_token,orientation,source,link
B,Bv09,40,304s,304s,normal,RR-corpus_phspaelti,-
B,Bv09,41,493,493,normal,RR-corpus_phspaelti,-
B,Bv09,42,304s,304s,normal,RR-corpus_phspaelti,-
B,Bv09,43,407,407,normal,RR-corpus_phspaelti,.
B,Bv09,44,063h,063h,normal,RR-corpus_phspaelti,-
B,Bv09,45,001t,001t,normal,RR-corpus_phspaelti,-
B,Bv09,46,607,607,normal,RR-corpus_phspaelti,-
B,Bv09,47,065,065,normal,RR-corpus_phspaelti,-
B,Bv09,48,022f,022f,normal,RR-corpus_phspaelti,-
B,Bv09,49,004,004,normal,RR-corpus_phspaelti,.
B,Bv09,50,064,064,normal,RR-corpus_phspaelti,-
B,Bv09,51,305,305,normal,RR-corpus_phspaelti,-
B,Bv09,52,004,004,normal,RR-corpus_phspaelti,.
B,Bv09,53,064,064,normal,RR-corpus_phspaelti,-
B,Bv09,54,022f,022f,normal,RR-corpus_phspaelti,-
B,Bv09,55,215,215,normal,RR-corpus_phspaelti,-
B,Bv09,56,381,381,normal,RR-corpus_phspaelti,.
B,Bv09,57,009,009,normal,RR-corpus_phspaelti,-
B,Bv09,58,062,062,normal,RR-corpus_phspaelti,.
B,Bv09,59,001,001,normal,RR-corpus_phspaelti,-
B,Bv09,60,034,034,normal,RR-corpus_phspaelti,-
B,Bv09,61,041,041,normal,RR-corpus_phspaelti,-
B,Bv09,62,166,166,normal,RR-corpus_phspaelti,-
B,Bv09,63,068,068,normal,RR-corpus_phspaelti,-
B,Bv09,64,306s,306s,normal,RR-corpus_phspaelti,-
B,Bv09,65,400,400,normal,RR-corpus_phspaelti,.
B,Bv09,66,065,065,normal,RR-corpus_phspaelti,-
B,Bv09,67,700?,700?,normal,RR-corpus_phspaelti,-
B,Bv09,68,700?,700?,normal,RR-corpus_phspaelti,*
B,Bv10,1,166,166,normal,RR-corpus_phspaelti,-
B,Bv10,2,068,068,normal,RR-corpus_phspaelti,-
B,Bv10,3,493,493,normal,RR-corpus_phspaelti,.
B,Bv10,4,054,054,normal,RR-corpus_phspaelti,-
B,Bv10,5,492,492,normal,RR-corpus_phspaelti,.
B,Bv10,6,054,054,normal,RR-corpus_phspaelti,-
B,Bv10,7,167,167,normal,RR-corpus_phspaelti,-
B,Bv10,8,002,002,normal,RR-corpus_phspaelti,.
B,Bv10,9,010,010,normal,RR-corpus_phspaelti,.
B,Bv10,10,037,037,normal,RR-corpus_phspaelti,-
B,Bv10,11,167,167,normal,RR-corpus_phspaelti,-
B,Bv10,12,727,727,normal,RR-corpus_phspaelti,-
B,Bv10,13,733,733,normal,RR-corpus_phspaelti,-
B,Bv10,14,001,001,normal,RR-corpus_phspaelti,.
B,Bv10,15,200,200,normal,RR-corpus_phspaelti,-
B,Bv10,16,581,581,normal,RR-corpus_phspaelti,.
B,Bv10,17,376,376,normal,RR-corpus_phspaelti,-
B,Bv10,18,022f?,022f?,normal,RR-corpus_phspaelti,-
B,Bv10,19,002,002,normal,RR-corpus_phspaelti,-
B,Bv10,20,022,022,normal,RR-corpus_phspaelti,.
B,Bv10,21,600,600,normal,RR-corpus_phspaelti,-
B,Bv10,22,002,002,normal,RR-corpus_phspaelti,-
B,Bv10,23,022,022,normal,RR-corpus_phspaelti,.
B,Bv10,24,071,071,normal,RR-corpus_phspaelti,-
B,Bv10,25,022,022,normal,RR-corpus_phspaelti,-
B,Bv10,26,002,002,normal,RR-corpus_phspaelti,-
B,Bv10,27,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv10,28,002,002,normal,RR-corpus_phspaelti,-
B,Bv10,29,306s,306s,normal,RR-corpus_phspaelti,-
B,Bv10,30,001,001,normal,RR-corpus_phspaelti,.
B,Bv10,31,062,062,normal,RR-corpus_phspaelti,-
B,Bv10,32,630,630,normal,RR-corpus_phspaelti,-
B,Bv10,33,405,405,normal,RR-corpus_phspaelti,-
B,Bv10,34,600,600,normal,RR-corpus_phspaelti,.
B,Bv10,35,065,065,normal,RR-corpus_phspaelti,-
B,Bv10,36,700?,700?,normal,RR-corpus_phspaelti,-
B,Bv10,37,540,540,normal,RR-corpus_phspaelti,.
B,Bv10,38,700,700,normal,RR-corpus_phspaelti,-
B,Bv10,39,005,005,normal,RR-corpus_phspaelti,-
B,Bv10,40,053,053,normal,RR-corpus_phspaelti,-
B,Bv10,41,002,002,normal,RR-corpus_phspaelti,-
B,Bv10,42,700,700,normal,RR-corpus_phspaelti,:
B,Bv10,43,005,005,normal,RR-corpus_phspaelti,.
B,Bv10,44,061,061,normal,RR-corpus_phspaelti,-
B,Bv10,45,041,041,normal,RR-corpus_phspaelti,.
B,Bv10,46,008,008,normal,RR-corpus_phspaelti,-
B,Bv10,47,042,042,normal,RR-corpus_phspaelti,:
B,Bv10,48,095f,095f,normal,RR-corpus_phspaelti,.
B,Bv10,49,009,009,normal,RR-corpus_phspaelti,-
B,Bv10,50,007,007,normal,RR-corpus_phspaelti,.
B,Bv10,51,010,010,normal,RR-corpus_phspaelti,-
B,Bv10,52,240,240,normal,RR-corpus_phspaelti,.
B,Bv10,53,004,004,normal,RR-corpus_phspaelti,.
B,Bv10,54,064,064,normal,RR-corpus_phspaelti,-
B,Bv10,55,050,050,normal,RR-corpus_phspaelti,-
B,Bv10,56,073,073,normal,RR-corpus_phspaelti,.
B,Bv10,57,006,006,normal,RR-corpus_phspaelti,-
B,Bv10,58,493,493,normal,RR-corpus_phspaelti,-
B,Bv10,59,004,004,normal,RR-corpus_phspaelti,.
B,Bv10,60,064,064,normal,RR-corpus_phspaelti,-
B,Bv10,61,670,670,normal,RR-corpus_phspaelti,-
B,Bv10,62,004,004,normal,RR-corpus_phspaelti,.
B,Bv10,63,064,064,normal,RR-corpus_phspaelti,-
B,Bv10,64,009,009,normal,RR-corpus_phspaelti,:
B,Bv10,65,063,063,normal,RR-corpus_phspaelti,*
B,Bv11,1,384?,384?,normal,RR-corpus_phspaelti,-
B,Bv11,2,264k,264k,normal,RR-corpus_phspaelti,-
B,Bv11,3,027,027,normal,RR-corpus_phspaelti,-
B,Bv11,4,470,470,normal,RR-corpus_phspaelti,-
B,Bv11,5,017t,017t,normal,RR-corpus_phspaelti,-
B,Bv11,6,004,004,normal,RR-corpus_phspaelti,.
B,Bv11,7,064,064,normal,RR-corpus_phspaelti,-
B,Bv11,8,022f,022f,normal,RR-corpus_phspaelti,-
B,Bv11,9,068,068,normal,RR-corpus_phspaelti,-
B,Bv11,10,022f,022f,normal,RR-corpus_phspaelti,-
B,Bv11,11,068,068,normal,RR-corpus_phspaelti,-
B,Bv11,12,395,395,normal,RR-corpus_phspaelti,.
B,Bv11,13,006,006,normal,RR-corpus_phspaelti,.
B,Bv11,14,074,074,normal,RR-corpus_phspaelti,-
B,Bv11,15,004,004,normal,RR-corpus_phspaelti,-
B,Bv11,16,008,008,normal,RR-corpus_phspaelti,-
B,Bv11,17,049f,049f,normal,RR-corpus_phspaelti,.
B,Bv11,18,007,007,normal,RR-corpus_phspaelti,-
B,Bv11,19,001,001,normal,RR-corpus_phspaelti,-
B,Bv11,20,191,191,normal,RR-corpus_phspaelti,.
B,Bv11,21,048,048,normal,RR-corpus_phspaelti,-
B,Bv11,22,380,380,normal,RR-corpus_phspaelti,.
B,Bv11,23,044,044,normal,RR-corpus_phspaelti,-
B,Bv11,24,007,007,normal,RR-corpus_phspaelti,-
B,Bv11,25,520,520,normal,RR-corpus_phspaelti,.
B,Bv11,26,044,044,normal,RR-corpus_phspaelti,-
B,Bv11,27,735,735,normal,RR-corpus_phspaelti,-
B,Bv11,28,415,415,normal,RR-corpus_phspaelti,-
B,Bv11,29,074?,074?,normal,RR-corpus_phspaelti,-
B,Bv11,30,006,006,normal,RR-corpus_phspaelti,.
B,Bv11,31,200?,200?,normal,RR-corpus_phspaelti,-
B,Bv11,32,008,008,normal,RR-corpus_phspaelti,-
B,Bv11,33,005,005,normal,RR-corpus_phspaelti,-
B,Bv11,34,326,326,normal,RR-corpus_phspaelti,-
B,Bv11,35,326,326,normal,RR-corpus_phspaelti,-
B,Bv11,36,755,755,normal,RR-corpus_phspaelti,-
B,Bv11,37,755,755,normal,RR-corpus_phspaelti,-
B,Bv11,38,004,004,normal,RR-corpus_phspaelti,.
B,Bv11,39,052x,052x,normal,RR-corpus_phspaelti,-
B,Bv11,40,459,459,normal,RR-corpus_phspaelti,.
B,Bv11,41,200,200,normal,RR-corpus_phspaelti,.
B,Bv11,42,459,459,normal,RR-corpus_phspaelti,-
B,Bv11,43,079,079,normal,RR-corpus_phspaelti,.
B,Bv11,44,275a,275a,normal,RR-corpus_phspaelti,-
B,Bv11,45,079,079,normal,RR-corpus_phspaelti,.
B,Bv11,46,275a,275a,normal,RR-corpus_phspaelti,-
B,Bv11,47,067,067,normal,RR-corpus_phspaelti,.
B,Bv11,48,067,067,normal,RR-corpus_phspaelti,.
B,Bv11,49,010,010,normal,RR-corpus_phspaelti,-
B,Bv11,50,022f,022f,normal,RR-corpus_phspaelti,.
B,Bv11,51,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv11,52,007,007,normal,RR-corpus_phspaelti,.
B,Bv11,53,052,052,normal,RR-corpus_phspaelti,-
B,Bv11,54,010,010,normal,RR-corpus_phspaelti,.
B,Bv11,55,053,053,normal,RR-corpus_phspaelti,-
B,Bv11,56,007,007,normal,RR-corpus_phspaelti,.
B,Bv11,57,052,052,normal,RR-corpus_phspaelti,-
B,Bv11,58,010,010,normal,RR-corpus_phspaelti,.
B,Bv11,59,053,053,normal,RR-corpus_phspaelti,-
B,Bv11,60,046,046,normal,RR-corpus_phspaelti,-
B,Bv11,61,073,073,normal,RR-corpus_phspaelti,.
B,Bv11,62,006,006,normal,RR-corpus_phspaelti,-
B,Bv11,63,244?,244?,normal,RR-corpus_phspaelti,-
B,Bv11,64,033,033,normal,RR-corpus_phspaelti,:
B,Bv11,65,_,_,normal,RR-corpus_phspaelti,-
B,Bv11,66,002?,002?,normal,RR-corpus_phspaelti,*
B,Bv12,1,_,_,normal,RR-corpus_phspaelti,.
B,Bv12,2,000!,000!,normal,RR-corpus_phspaelti,-
B,Bv12,3,290,290,normal,RR-corpus_phspaelti,.
B,Bv12,4,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv12,5,009,009,normal,RR-corpus_phspaelti,-
B,Bv12,6,000!,000!,normal,RR-corpus_phspaelti,-
B,Bv12,7,020f,020f,normal,RR-corpus_phspaelti,-
B,Bv12,8,030a,030a,normal,RR-corpus_phspaelti,-
B,Bv12,9,004,004,normal,RR-corpus_phspaelti,-
B,Bv12,10,543,543,normal,RR-corpus_phspaelti,-
B,Bv12,11,002,002,normal,RR-corpus_phspaelti,-
B,Bv12,12,050,050,normal,RR-corpus_phspaelti,-
B,Bv12,13,240,240,normal,RR-corpus_phspaelti,.
B,Bv12,14,027,027,normal,RR-corpus_phspaelti,-
B,Bv12,15,073,073,normal,RR-corpus_phspaelti,.
B,Bv12,16,006,006,normal,RR-corpus_phspaelti,-
B,Bv12,17,004,004,normal,RR-corpus_phspaelti,-
B,Bv12,18,522y,522y,normal,RR-corpus_phspaelti,-
B,Bv12,19,700,700,normal,RR-corpus_phspaelti,.
B,Bv12,20,600,600,normal,RR-corpus_phspaelti,-
B,Bv12,21,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv12,22,320,320,normal,RR-corpus_phspaelti,.
B,Bv12,23,004,004,normal,RR-corpus_phspaelti,.
B,Bv12,24,064,064,normal,RR-corpus_phspaelti,-
B,Bv12,25,132,132,normal,RR-corpus_phspaelti,-
B,Bv12,26,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv12,27,073,073,normal,RR-corpus_phspaelti,.
B,Bv12,28,006,006,normal,RR-corpus_phspaelti,-
B,Bv12,29,202,202,normal,RR-corpus_phspaelti,.
B,Bv12,30,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,31,405,405,normal,RR-corpus_phspaelti,.
B,Bv12,32,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,33,065,065,normal,RR-corpus_phspaelti,.
B,Bv12,34,200,200,normal,RR-corpus_phspaelti,.
B,Bv12,35,065,065,normal,RR-corpus_phspaelti,-
B,Bv12,36,044f,044f,normal,RR-corpus_phspaelti,-
B,Bv12,37,073f,073f,normal,RR-corpus_phspaelti,-
B,Bv12,38,060,060,normal,RR-corpus_phspaelti,-
B,Bv12,39,006x,006x,normal,RR-corpus_phspaelti,.
B,Bv12,40,700,700,normal,RR-corpus_phspaelti,-
B,Bv12,41,280,280,normal,RR-corpus_phspaelti,-
B,Bv12,42,011,011,normal,RR-corpus_phspaelti,.
B,Bv12,43,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,44,044f,044f,normal,RR-corpus_phspaelti,.
B,Bv12,45,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,46,014,014,normal,RR-corpus_phspaelti,-
B,Bv12,47,400,400,normal,RR-corpus_phspaelti,.
B,Bv12,48,032,032,normal,RR-corpus_phspaelti,-
B,Bv12,49,000!,000!,normal,RR-corpus_phspaelti,-
B,Bv12,50,400,400,normal,RR-corpus_phspaelti,.
B,Bv12,51,032,032,normal,RR-corpus_phspaelti,-
B,Bv12,52,002,002,normal,RR-corpus_phspaelti,.
B,Bv12,53,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,54,445y,445y,normal,RR-corpus_phspaelti,.
B,Bv12,55,003,003,normal,RR-corpus_phspaelti,-
B,Bv12,56,672,672,normal,RR-corpus_phspaelti,-
B,Bv12,57,065,065,normal,RR-corpus_phspaelti,-
B,Bv12,58,006x,006x,normal,RR-corpus_phspaelti,.
B,Bv12,59,059f,059f,normal,RR-corpus_phspaelti,-
B,Bv12,60,385y,385y,normal,RR-corpus_phspaelti,-
B,Bv12,61,048,048,normal,RR-corpus_phspaelti,-
B,Bv12,62,099,099,normal,RR-corpus_phspaelti,-
B,Bv12,63,207,207,normal,RR-corpus_phspaelti,-
B,Bv12,64,045?,045?,normal,RR-corpus_phspaelti,-
B,Bv12,65,050,050,normal,RR-corpus_phspaelti,*
C,Ca01,1,001,001,normal,RR-corpus_phspaelti,-
C,Ca01,2,009,009,normal,RR-corpus_phspaelti,-
C,Ca01,3,755,755,normal,RR-corpus_phspaelti,-
C,Ca01,4,050,050,normal,RR-corpus_phspaelti,.
C,Ca01,5,010,010,normal,RR-corpus_phspaelti,.
C,Ca01,6,037,037,normal,RR-corpus_phspaelti,-
C,Ca01,7,005,005,normal,RR-corpus_phspaelti,.
C,Ca01,8,037,037,normal,RR-corpus_phspaelti,-
C,Ca01,9,045,045,normal,RR-corpus_phspaelti,-
C,Ca01,10,001,001,normal,RR-corpus_phspaelti,.
C,Ca01,11,291,291,normal,RR-corpus_phspaelti,.
C,Ca01,12,069,069,normal,RR-corpus_phspaelti,-
C,Ca01,13,700,700,normal,RR-corpus_phspaelti,-
C,Ca01,14,290,290,normal,RR-corpus_phspaelti,-
C,Ca01,15,600V,600V,normal,RR-corpus_phspaelti,-
C,Ca01,16,001,001,normal,RR-corpus_phspaelti,-
C,Ca01,17,007,007,normal,RR-corpus_phspaelti,-
C,Ca01,18,600,600,normal,RR-corpus_phspaelti,-
C,Ca01,19,385y,385y,normal,RR-corpus_phspaelti,-
C,Ca01,20,001,001,normal,RR-corpus_phspaelti,-
C,Ca01,21,280,280,normal,RR-corpus_phspaelti,-
C,Ca01,22,001,001,normal,RR-corpus_phspaelti,-
C,Ca01,23,226,226,normal,RR-corpus_phspaelti,.
C,Ca01,24,074f,074f,normal,RR-corpus_phspaelti,-
C,Ca01,25,220,220,normal,RR-corpus_phspaelti,.
C,Ca01,26,011,011,normal,RR-corpus_phspaelti,-
C,Ca01,27,380,380,normal,RR-corpus_phspaelti,.
C,Ca01,28,011,011,normal,RR-corpus_phspaelti,-
C,Ca01,29,002,002,normal,RR-corpus_phspaelti,-
C,Ca01,30,034,034,normal,RR-corpus_phspaelti,-
C,Ca01,31,002,002,normal,RR-corpus_phspaelti,-
C,Ca01,32,034V?,034V?,normal,RR-corpus_phspaelti,-
C,Ca01,33,670,670,normal,RR-corpus_phspaelti,.
C,Ca01,34,010?,010?,normal,RR-corpus_phspaelti,-
C,Ca01,35,_,_,normal,RR-corpus_phspaelti,:
C,Ca01,36,606?,606?,normal,RR-corpus_phspaelti,-
C,Ca01,37,001,001,normal,RR-corpus_phspaelti,-
C,Ca01,38,606?,606?,normal,RR-corpus_phspaelti,-
C,Ca01,39,370,370,normal,RR-corpus_phspaelti,.
C,Ca01,40,050V,050V,normal,RR-corpus_phspaelti,-
C,Ca01,41,009,009,normal,RR-corpus_phspaelti,*
C,Ca02,1,005,005,normal,RR-corpus_phspaelti,:
C,Ca02,2,047,047,normal,RR-corpus_phspaelti,-
C,Ca02,3,206?,206?,normal,RR-corpus_phspaelti,-
C,Ca02,4,001t?,001t?,normal,RR-corpus_phspaelti,-
C,Ca02,5,201,201,normal,RR-corpus_phspaelti,-
C,Ca02,6,001,001,normal,RR-corpus_phspaelti,-
C,Ca02,7,385,385,normal,RR-corpus_phspaelti,.
C,Ca02,8,070,070,normal,RR-corpus_phspaelti,-
C,Ca02,9,225,225,normal,RR-corpus_phspaelti,-
C,Ca02,10,600,600,normal,RR-corpus_phspaelti,-
C,Ca02,11,755,755,normal,RR-corpus_phspaelti,-
C,Ca02,12,215?,215?,normal,RR-corpus_phspaelti,-
C,Ca02,13,770b,770b,normal,RR-corpus_phspaelti,-
C,Ca02,14,370,370,normal,RR-corpus_phspaelti,.
C,Ca02,15,070,070,normal,RR-corpus_phspaelti,-
C,Ca02,16,770b,770b,normal,RR-corpus_phspaelti,-
C,Ca02,17,073,073,normal,RR-corpus_phspaelti,.
C,Ca02,18,006,006,normal,RR-corpus_phspaelti,-
C,Ca02,19,201,201,normal,RR-corpus_phspaelti,-
C,Ca02,20,070,070,normal,RR-corpus_phspaelti,-
C,Ca02,21,091,091,normal,RR-corpus_phspaelti,-
C,Ca02,22,091,091,normal,RR-corpus_phspaelti,-
C,Ca02,23,074,074,normal,RR-corpus_phspaelti,.
C,Ca02,24,062,062,normal,RR-corpus_phspaelti,-
C,Ca02,25,594,594,normal,RR-corpus_phspaelti,.
C,Ca02,26,061,061,normal,RR-corpus_phspaelti,-
C,Ca02,27,070,070,normal,RR-corpus_phspaelti,-
C,Ca02,28,083,083,normal,RR-corpus_phspaelti,-
C,Ca02,29,007,007,normal,RR-corpus_phspaelti,-
C,Ca02,30,061,061,normal,RR-corpus_phspaelti,-
C,Ca02,31,380,380,normal,RR-corpus_phspaelti,.
C,Ca02,32,001,001,normal,RR-corpus_phspaelti,-
C,Ca02,33,067,067,normal,RR-corpus_phspaelti,.
C,Ca02,34,022f,022f,normal,RR-corpus_phspaelti,-
C,Ca02,35,067,067,normal,RR-corpus_phspaelti,.
C,Ca02,36,001,001,normal,RR-corpus_phspaelti,*
C,Ca03,1,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,2,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,3,022f,022f,normal,RR-corpus_phspaelti,-
C,Ca03,4,254,254,normal,RR-corpus_phspaelti,.
C,Ca03,5,063,063,normal,RR-corpus_phspaelti,-
C,Ca03,6,005t,005t,normal,RR-corpus_phspaelti,-
C,Ca03,7,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,8,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,9,022f,022f,normal,RR-corpus_phspaelti,-
C,Ca03,10,243,243,normal,RR-corpus_phspaelti,-
C,Ca03,11,001t,001t,normal,RR-corpus_phspaelti,-
C,Ca03,12,004,004,normal,RR-corpus_phspaelti,.
C,Ca03,13,052x,052x,normal,RR-corpus_phspaelti,-
C,Ca03,14,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,15,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,16,022f,022f,normal,RR-corpus_phspaelti,.
C,Ca03,17,254,254,normal,RR-corpus_phspaelti,-
C,Ca03,18,029,029,normal,RR-corpus_phspaelti,-
C,Ca03,19,074?,074?,normal,RR-corpus_phspaelti,-
C,Ca03,20,017,017,normal,RR-corpus_phspaelti,-
C,Ca03,21,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,22,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,23,022f,022f,normal,RR-corpus_phspaelti,.
C,Ca03,24,252,252,normal,RR-corpus_phspaelti,-
C,Ca03,25,522f,522f,normal,RR-corpus_phspaelti,-
C,Ca03,26,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,27,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,28,022f,022f,normal,RR-corpus_phspaelti,.
C,Ca03,29,254,254,normal,RR-corpus_phspaelti,-
C,Ca03,30,050,050,normal,RR-corpus_phspaelti,.
C,Ca03,31,010,010,normal,RR-corpus_phspaelti,-
C,Ca03,32,079,079,normal,RR-corpus_phspaelti,-
C,Ca03,33,380,380,normal,RR-corpus_phspaelti,.
C,Ca03,34,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,35,286s,286s,normal,RR-corpus_phspaelti,.
C,Ca03,36,002,002,normal,RR-corpus_phspaelti,-
C,Ca03,37,001,001,normal,RR-corpus_phspaelti,-
C,Ca03,38,007,007,normal,RR-corpus_phspaelti,-
C,Ca03,39,290,290,normal,RR-corpus_phspaelti,*
C,Ca04,1,031,031,normal,RR-corpus_phspaelti,-
C,Ca04,2,031,031,normal,RR-corpus_phspaelti,.
C,Ca04,3,003,003,normal,RR-corpus_phspaelti,-
C,Ca04,4,005,005,normal,RR-corpus_phspaelti,-
C,Ca04,5,200,200,normal,RR-corpus_phspaelti,.
C,Ca04,6,066,066,normal,RR-corpus_phspaelti,-
C,Ca04,7,004,004,normal,RR-corpus_phspaelti,.
C,Ca04,8,760,760,normal,RR-corpus_phspaelti,-
C,Ca04,9,065V,065V,normal,RR-corpus_phspaelti,-
C,Ca04,10,200,200,normal,RR-corpus_phspaelti,.
C,Ca04,11,200,200,normal,RR-corpus_phspaelti,.
C,Ca04,12,200,200,normal,RR-corpus_phspaelti,-
C,Ca04,13,400,400,normal,RR-corpus_phspaelti,-
C,Ca04,14,066,066,normal,RR-corpus_phspaelti,-
C,Ca04,15,004,004,normal,RR-corpus_phspaelti,-
C,Ca04,16,760,760,normal,RR-corpus_phspaelti,-
C,Ca04,17,004,004,normal,RR-corpus_phspaelti,-
C,Ca04,18,073f?,073f?,normal,RR-corpus_phspaelti,-
C,Ca04,19,001,001,normal,RR-corpus_phspaelti,-
C,Ca04,20,005,005,normal,RR-corpus_phspaelti,-
C,Ca04,21,048f,048f,normal,RR-corpus_phspaelti,.
C,Ca04,22,001,001,normal,RR-corpus_phspaelti,-
C,Ca04,23,005,005,normal,RR-corpus_phspaelti,-
C,Ca04,24,010f,010f,normal,RR-corpus_phspaelti,.
C,Ca04,25,001,001,normal,RR-corpus_phspaelti,-
C,Ca04,26,005,005,normal,RR-corpus_phspaelti,-
C,Ca04,27,073f?,073f?,normal,RR-corpus_phspaelti,-
C,Ca04,28,777,777,normal,RR-corpus_phspaelti,-
C,Ca04,29,777,777,normal,RR-corpus_phspaelti,-
C,Ca04,30,760,760,normal,RR-corpus_phspaelti,-
C,Ca04,31,608,608,normal,RR-corpus_phspaelti,.
C,Ca04,32,003,003,normal,RR-corpus_phspaelti,-
C,Ca04,33,073f?,073f?,normal,RR-corpus_phspaelti,-
C,Ca04,34,091,091,normal,RR-corpus_phspaelti,-
C,Ca04,35,091,091,normal,RR-corpus_phspaelti,-
C,Ca04,36,730,730,normal,RR-corpus_phspaelti,-
C,Ca04,37,730,730,normal,RR-corpus_phspaelti,*
C,Ca05,1,000!,000!,normal,RR-corpus_phspaelti,.
C,Ca05,2,_,_,normal,RR-corpus_phspaelti,-
C,Ca05,3,005,005,normal,RR-corpus_phspaelti,-
C,Ca05,4,001,001,normal,RR-corpus_phspaelti,-
C,Ca05,5,000!,000!,normal,RR-corpus_phspaelti,-
C,Ca05,6,001,001,normal,RR-corpus_phspaelti,-
C,Ca05,7,073f?,073f?,normal,RR-corpus_phspaelti,.
C,Ca05,8,073f?,073f?,normal,RR-corpus_phspaelti,-
C,Ca05,9,091,091,normal,RR-corpus_phspaelti,-
C,Ca05,10,730,730,normal,RR-corpus_phspaelti,-
C,Ca05,11,730,730,normal,RR-corpus_phspaelti,-
C,Ca05,12,022,022,normal,RR-corpus_phspaelti,-
C,Ca05,13,022,022,normal,RR-corpus_phspaelti,-
C,Ca05,14,041,041,normal,RR-corpus_phspaelti,-
C,Ca05,15,002,002,normal,RR-corpus_phspaelti,-
C,Ca05,16,001,001,normal,RR-corpus_phspaelti,-
C,Ca05,17,036,036,normal,RR-corpus_phspaelti,-
C,Ca05,18,550,550,normal,RR-corpus_phspaelti,-
C,Ca05,19,022f,022f,normal,RR-corpus_phspaelti,-
C,Ca05,20,280,280,normal,RR-corpus_phspaelti,-
C,Ca05,21,385y,385y,normal,RR-corpus_phspaelti,-
C,Ca05,22,385,385,normal,RR-corpus_phspaelti,-
C,Ca05,23,038,038,normal,RR-corpus_phspaelti,-
C,Ca05,24,007,007,normal,RR-corpus_phspaelti,-
C,Ca05,25,600,600,normal,RR-corpus_phspaelti,-
C,Ca05,26,001,001,normal,RR-corpus_phspaelti,-
C,Ca05,27,214,214,normal,RR-corpus_phspaelti,-
C,Ca05,28,700,700,normal,RR-corpus_phspaelti,-
C,Ca05,29,700,700,normal,RR-corpus_phspaelti,-
C,Ca05,30,700,700,normal,RR-corpus_phspaelti,-
C,Ca05,31,408,408,normal,RR-corpus_phspaelti,-
C,Ca05,32,700,700,normal,RR-corpus_phspaelti,-
C,Ca05,33,001,001,normal,RR-corpus_phspaelti,.
C,Ca05,34,214,214,normal,RR-corpus_phspaelti,-
C,Ca05,35,009,009,normal,RR-corpus_phspaelti,:
C,Ca05,36,042,042,normal,RR-corpus_phspaelti,-
C,Ca05,37,081,081,normal,RR-corpus_phspaelti,-
C,Ca05,38,081,081,normal,RR-corpus_phspaelti,-
C,Ca05,39,005,005,normal,RR-corpus_phspaelti,*
C,Ca06,1,005,005,normal,RR-corpus_phspaelti,-
C,Ca06,2,005,005,normal,RR-corpus_phspaelti,-
C,Ca06,3,001,001,normal,RR-corpus_phspaelti,.
C,Ca06,4,006,006,normal,RR-corpus_phspaelti,-
C,Ca06,5,005f,005f,normal,RR-corpus_phspaelti,-
C,Ca06,6,002V?,002V?,normal,RR-corpus_phspaelti,-
C,Ca06,7,002V?,002V?,normal,RR-corpus_phspaelti,-
C,Ca06,8,002V?,002V?,normal,RR-corpus_phspaelti,-
C,Ca06,9,001,001,normal,RR-corpus_phspaelti,.
C,Ca06,10,006,006,normal,RR-corpus_phspaelti,-
C,Ca06,11,381f,381f,normal,RR-corpus_phspaelti,-
C,Ca06,12,381f,381f,normal,RR-corpus_phspaelti,-
C,Ca06,13,381f,381f,normal,RR-corpus_phspaelti,-
C,Ca06,14,001,001,normal,RR-corpus_phspaelti,.
C,Ca06,15,006,006,normal,RR-corpus_phspaelti,-
C,Ca06,16,774,774,normal,RR-corpus_phspaelti,.
C,Ca06,17,067,067,normal,RR-corpus_phspaelti,.
C,Ca06,18,774?,774?,normal,RR-corpus_phspaelti,-
C,Ca06,19,070,070,normal,RR-corpus_phspaelti,-
C,Ca06,20,600V,600V,normal,RR-corpus_phspaelti,-
C,Ca06,21,773,773,normal,RR-corpus_phspaelti,-
C,Ca06,22,280,280,normal,RR-corpus_phspaelti,-
C,Ca06,23,001,001,normal,RR-corpus_phspaelti,.
C,Ca06,24,006,006,normal,RR-corpus_phspaelti,-
C,Ca06,25,390,390,normal,RR-corpus_phspaelti,.
C,Ca06,26,041,041,normal,RR-corpus_phspaelti,-
C,Ca06,27,315y,315y,normal,RR-corpus_phspaelti,-
